StartFrame,EndFrame,PersonID,ShotName,ShotNum,range_AccelerationX,range_AccelerationY,range_AccelerationZ,range_RRX,range_RRY,range_RRZ,min_AccelerationX,min_AccelerationY,min_AccelerationZ,min_RRX,min_RRY,min_RRZ,max_AccelerationX,max_AccelerationY,max_AccelerationZ,max_RRX,max_RRY,max_RRZ,avg_AccelerationX,avg_AccelerationY,avg_AccelerationZ,avg_RRX,avg_RRY,avg_RRZ,absavg_AccelerationX,absavg_AccelerationY,absavg_AccelerationZ,absavg_RRX,absavg_RRY,absavg_RRZ,kurtosis_f_AccelerationX,kurtosis_f_AccelerationY,kurtosis_f_AccelerationZ,kurtosis_f_RRX,kurtosis_f_RRY,kurtosis_f_RRZ,kurtosis_p_AccelerationX,kurtosis_p_AccelerationY,kurtosis_p_AccelerationZ,kurtosis_p_RRX,kurtosis_p_RRY,kurtosis_p_RRZ,skewness_statistic_AccelerationX,skewness_statistic_AccelerationY,skewness_statistic_AccelerationZ,skewness_statistic_RRX,skewness_statistic_RRY,skewness_statistic_RRZ,skewness_pvalue_AccelerationX,skewness_pvalue_AccelerationY,skewness_pvalue_AccelerationZ,skewness_pvalue_RRX,skewness_pvalue_RRY,skewness_pvalue_RRZ,std_AccelerationX,std_AccelerationY,std_AccelerationZ,std_RRX,std_RRY,std_RRZ,anglebetween_AccelerationX_AccelerationY,anglebetween_AccelerationX_AccelerationZ,anglebetween_AccelerationX_RRX,anglebetween_AccelerationX_RRY,anglebetween_AccelerationX_RRZ,anglebetween_AccelerationY_AccelerationZ,anglebetween_AccelerationY_RRX,anglebetween_AccelerationY_RRY,anglebetween_AccelerationY_RRZ,anglebetween_AccelerationZ_RRX,anglebetween_AccelerationZ_RRY,anglebetween_AccelerationZ_RRZ,anglebetween_RRX_RRY,anglebetween_RRX_RRZ,anglebetween_RRY_RRZ,iqr_AccelerationX,iqr_AccelerationY,iqr_AccelerationZ,iqr_RRX,iqr_RRY,iqr_RRZ,maxmin_relative_pos_AccelerationX,maxmin_relative_pos_AccelerationY,maxmin_relative_pos_AccelerationZ,maxmin_relative_pos_RRX,maxmin_relative_pos_RRY,maxmin_relative_pos_RRZ
179,209,k,ss,01,1.5317594707012177,2.9759654998779297,1.7283551692962644,505.0427038735827,165.6321070096031,321.121265280974,-1.0399119853973389,-0.8743641376495361,-0.4882596731185913,-399.2074268728069,-154.58105986178202,-292.4668970900051,0.4918474853038788,2.1016013622283936,1.2400954961776731,105.8352770007758,11.051047147821054,28.654368190968917,-0.1098771999279658,0.1333137666185697,0.1801964928706487,-78.98894573004938,-46.22243161975167,-40.634485902033035,0.226139164964358,0.38494935085376103,0.2962935696045558,131.4730223203539,50.07136441022294,57.61986447688068,1.2127662280657594,2.77938876104178,0.5800895648493767,-0.8250667794819586,-0.7851412939148106,1.3846680604775727,4.212766228065759,5.77938876104178,3.5800895648493767,2.1749332205180414,2.2148587060851894,4.384668060477573,-2.3251172973241756,3.0681788294360883,2.7103949356336483,-2.054896528645852,-1.0946388298334793,-3.366808076842124,0.02006568897540228,0.0021536769377706153,0.0067203135717551045,0.039888999835091456,0.27367489709034953,0.0007604359094813172,0.3136425754199024,0.6021343734828104,0.43111685159813806,170.30678024445584,47.41257240251382,87.86713044017334,2.587974956744098,1.357055718778891,1.0090191523102623,1.2235110616668141,1.3458712741786478,1.8254818597189324,1.9094019610902162,1.726441448673856,1.5421242502773438,2.2969279017527686,2.280950527068727,2.4869582707778175,0.6470319938216829,0.5050348169444919,0.6762841898924268,0.3141338750720023,0.3339151553809642,0.334336943924427,224.6085954406187,80.85794803303328,80.84015234867678,-4,3,-10,-17,-14,10
892,922,k,ss,01,2.2618400752544403,2.519192695617676,1.88653290271759,444.13393870467127,253.70696349367887,417.5259122645111,-1.7900713682174685,-1.095306634902954,-0.5141547918319702,-372.1260819835432,-232.05933803257835,-353.33098599155556,0.471768707036972,1.4238860607147217,1.37237811088562,72.00785672112805,21.647625461100507,64.19492627295553,-0.1906792630751928,0.10074403484662374,0.19919613599777222,-68.68303160951027,-60.408834610373184,-36.585978981631214,0.33189865450064343,0.44695199926694235,0.35598064661026,109.97681486761745,68.09870585331993,72.73032066360507,2.293905138051654,0.01954768297214482,0.13486563327402168,-0.6044752208569486,-0.45566987149241367,1.4668930870542551,5.293905138051654,3.019547682972145,3.1348656332740217,2.3955247791430514,2.5443301285075863,4.466893087054255,-3.26708410215917,1.1192301149221153,2.5721681675885755,-2.3412390705322648,-2.026550277021308,-3.369123884411122,0.0010866139450545485,0.26304198105292464,0.010106378745191564,0.019219855450081928,0.042708426032722666,0.0007540752804111057,0.4781780518653198,0.6135382476429257,0.5105312361118621,147.24211993968177,74.47083064622609,108.94391954209941,2.547277487161706,1.3589365588743871,0.9839789063732518,1.1006969702759608,1.4073640457553374,1.9495087895093732,1.8736589597252649,1.746832438115448,1.461637394998179,2.2757492612817067,2.312387328249236,2.483920248105989,0.48433307284792654,0.5597436352431334,0.563254764112428,0.4103077501058578,0.5155586749315261,0.40741144120693207,177.68023541774636,101.75649004596312,97.37890004410576,-5,4,-9,6,-15,8
1313,1343,k,ss,01,1.6784389317035673,1.858533799648285,1.9621496200561523,425.9361017744661,219.0028747736816,250.68789693712816,-1.2682714462280271,-0.8490524888038635,-0.5370301008224487,-356.6478624562971,-201.13075248952154,-215.4851600114904,0.4101674854755401,1.0094813108444214,1.4251195192337036,69.28823931816905,17.87212228416007,35.20273692563777,-0.15465229948361714,0.11926807363828024,0.13988465468088787,-65.0720277757575,-49.458092134460536,-26.042180278369546,0.27897460460662843,0.3070048133532206,0.34039355516433717,101.28122372607052,56.24537670280558,47.40359386245841,1.2339144715071013,-0.03190218050840876,0.8738727101132491,-0.6670372619909388,-0.06540297478557422,1.047486357735556,4.233914471507101,2.9680978194915912,3.873872710113249,2.332962738009061,2.934597025214426,4.047486357735556,-2.6275597537500506,0.46452182950972803,2.84960269501864,-2.3499132605517703,-2.0423643949775934,-3.2966470861096964,0.00859997361885439,0.6422739233635433,0.004377387171627008,0.01877778634454105,0.04111539882131246,0.000978463655013323,0.38102648368065845,0.42940552566530305,0.4847263992864218,140.10873664114467,59.59974932820347,73.99831358285682,2.5313892982488677,1.198856465123269,1.0552933587139477,1.2131329821342596,1.4484508694853624,1.9978648571474924,1.8903989413757092,1.7992406208162808,1.5607403300402316,2.202090419635292,2.2313798136930245,2.410187477607994,0.5010808598019819,0.5316013301128795,0.6373994379628658,0.4044086337089538,0.4206966161727905,0.40665543079376215,202.5788772445166,81.09843317070636,55.93733428811589,-4,7,-9,-13,-13,6
1513,1543,k,ss,01,1.824573040008545,3.896719098091125,2.067376673221588,445.5065540108445,249.33209243404954,310.68630375760904,-1.2297570705413818,-0.793927788734436,-0.6023645997047424,-368.8756222782908,-228.2639658353423,-238.79783874317283,0.5948159694671631,3.102791309356689,1.4650120735168457,76.6309317325537,21.068126598707238,71.88846501443622,-0.13198648393154144,0.14712548255920407,0.14284096558888754,-50.546084321652025,-39.03430010393332,-15.358225689575438,0.2783906549215317,0.3980666697025299,0.3357656558354696,101.12610440973613,48.75526720476945,49.41229770020998,1.4961875766302297,8.388973153021103,0.9330674342072478,-0.22633759486394878,1.3016282154337313,2.075703211081527,4.49618757663023,11.388973153021103,3.933067434207248,2.7736624051360512,4.301628215433731,5.075703211081527,-2.480471539880461,4.571343559008002,2.6847310026486593,-2.454555315610818,-3.028401386055287,-3.4887580213503426,0.013120873775500566,4.84607007721386e-06,0.007258820200078315,0.014105896053925832,0.0024585130219087303,0.00048527022604174234,0.4015537158958173,0.6941512238402457,0.4805880537393752,133.17797572962482,62.298109587992805,75.72145565588805,2.492949454297833,1.0384398842959028,1.1779048040029494,1.4240143965123262,1.747317650483199,1.8226371356223714,1.9350271029629518,1.7809611920468311,1.5441934819239136,2.053528410415166,2.281299497908629,2.48073003230623,0.5870685875541622,0.7659828909845973,0.6295160400475751,0.29202719777822483,0.2761833816766739,0.39077769219875325,191.98211793122414,65.84733867765279,39.66599276756112,-3,4,-3,-11,-11,8
1921,1951,k,ss,01,1.5199737548828125,3.3175989985466003,1.9925332069396973,379.22574260688043,215.75902669154578,300.45864872083774,-0.9221199750900269,-0.9127156138420104,-0.5508663654327393,-299.27684157931793,-192.22553818928057,-240.98363588136033,0.5978537797927856,2.40488338470459,1.441666841506958,79.94890102756251,23.533488502265218,59.47501283947742,-0.10838628212610882,0.10587666134039561,0.12504006624221803,-56.224789277343426,-37.96773817776476,-23.084523348779452,0.23518774509429932,0.34414982895056406,0.3058463493982951,93.51715179459653,46.34657495653629,60.70243833065867,0.6442260809671922,6.8256948612687065,1.5433838023623094,-0.9514465278706679,1.1690475722617215,0.6864911726230791,3.6442260809671922,9.825694861268707,4.543383802362309,2.048553472129332,4.1690475722617215,3.686491172623079,-1.9441764721480546,4.021390272871715,2.712495326240685,-1.8044888191136026,-2.836788759944834,-3.1157653390657174,0.05187417398246179,5.785565713829045e-05,0.006677872308639764,0.07115471038675136,0.004556975052162377,0.0018346820698088083,0.3310093814342239,0.5661992048202044,0.44591177112486696,118.10703238898178,54.22497249037528,88.3034271601474,2.280172259199429,0.9303308510328032,1.1174898415828531,1.45830058022288,1.429384787496646,2.0569442617811275,1.8267108389708722,1.659732858519046,1.6949863760798785,1.9036498806761266,2.2485105424946767,2.095783218461725,0.5371404228328708,0.6832078010837094,0.6523229512676052,0.36793173104524607,0.3923794254660605,0.27564421296119684,226.9403605515585,54.653939548605415,76.61696015371963,-2,4,-9,-14,-13,6
2132,2162,k,ss,01,2.1616703271865845,2.934789538383484,1.7344993352890015,428.1745596711545,160.852138284074,384.11109005224546,-1.4675419330596924,-0.8347493410110474,-0.4979032278060913,-378.09618641251126,-144.02895034886757,-298.22747863599386,0.6941283941268921,2.1000401973724365,1.2365961074829102,50.07837325864321,16.82318793520641,85.88361141625157,-0.11591230432192484,0.13878068029880525,0.1435159683227539,-64.51868873709924,-37.93447090542553,-13.185747946763232,0.29004091024398804,0.3323724706967672,0.2579924583435058,102.09548649243916,44.62693163202207,64.19884054764715,2.2270059575344394,3.698824221595803,1.763999311398572,-0.4987888002713978,-0.4325497114216095,1.9490602497996026,5.227005957534439,6.698824221595803,4.763999311398572,2.501211199728602,2.5674502885783905,4.949060249799603,-2.762282780836551,3.026346350544618,3.164208446507018,-2.497080355594556,-1.6863725693304235,-3.5186468916153695,0.005739874122477563,0.0024752858838855895,0.001555053780917923,0.01252205776704584,0.09172406142294028,0.0004337536140090064,0.4339572398012105,0.5467351378324617,0.39030788022863966,142.13374693579905,46.83102126202273,100.52200191811943,2.738754952045301,0.9995597855737072,1.066705904941987,1.3557287600851375,1.7030933581399343,2.2199966722231452,1.8988624763704371,1.7010871579975768,1.2819777441069609,1.9668601708074231,2.1792896089773723,2.160948971041925,0.6800773319267351,0.899258117085372,0.9485643395147523,0.2963370904326438,0.19670902565121645,0.2679995298385619,207.8072162994321,70.39767473573876,42.771996586549534,-5,4,-5,-13,-15,7
342,372,s,bd,01,7.118618726730347,7.736535310745239,6.849096417427063,1691.1012078497943,486.6437383628883,864.3368206709638,-6.0672688484191895,-4.784913063049316,-1.7187954187393188,-1361.1668709355772,-200.2068601212506,-652.1147698750686,1.0513498783111572,2.951622247695923,5.130300998687744,329.93433691421694,286.4368782416377,212.22205079589517,-0.5216409211357435,-0.059023337562878926,0.030455140272776286,-106.52928942029658,-78.36351377433999,22.813161811356856,1.0883215422431627,1.0909415612618127,1.004330861568451,206.56993308081297,115.77816363563922,158.21117879101206,3.6416499472145656,1.5241999635739667,3.733762528596765,3.5296876256615786,2.7868473431764027,3.0591874603583538,6.641649947214566,4.524199963573967,6.733762528596765,6.529687625661579,5.786847343176403,6.059187460358354,-3.8361596060180503,-2.6022405074571893,3.7697467665109627,-3.9967126787726484,3.4240006747104736,-3.787563875564485,0.00012497320694629627,0.009261687547135824,0.00016341326800631444,6.422817832440359e-05,0.0006170646774646301,0.00015213158192603864,1.609285936867152,1.5592751976591825,1.4196788869885824,370.1657698373198,107.50813828323537,218.76941293726338,1.5957298317386461,2.074691696388012,0.7206660864312625,2.0786940818547786,1.0532101687557665,1.1425954044613622,1.5757941404397802,1.560650493876299,0.8503040584634264,2.37531493542249,1.2206601336930711,1.6850595442145577,2.0345415519897734,1.1505874041048318,2.070442973655315,1.3852232247591019,1.3328885808587074,1.0089539363980293,129.969018749001,117.0695781240283,163.9875355553513,-5,3,-3,5,5,-9
761,791,s,bd,01,5.646609902381897,4.9460209608078,4.572945475578308,900.0431645195796,571.786253763626,370.61755274307586,-3.8577277660369873,-3.4340968132019043,-1.3273075819015503,-728.1333546579633,-60.97197856967995,-254.2579992502534,1.7888821363449097,1.511924147605896,3.245637893676758,171.9098098616163,510.814275193946,116.35955349282247,-0.9041091809670131,-0.4283196994413932,0.5806766112645467,-201.7078866265877,101.71898338148307,-82.74985425837829,1.3581358085076014,1.1931630659848451,0.8463258743286133,283.02747092748024,123.30510660341609,145.28902474192304,-0.9804533271268512,-0.838957925828153,1.3882735623307525,-1.303445635336579,0.6624000701093826,-1.3364696739823012,2.019546672873149,2.161042074171847,4.3882735623307525,1.696554364663421,3.6624000701093826,1.6635303260176988,-0.976578077992449,-1.2947051310004982,2.146896967579448,-0.3606634594966523,2.5939938311845587,1.349749387177018,0.3287780764016548,0.1954219692501189,0.03180148509538116,0.7183510437630933,0.009486818906376692,0.17709638471111278,1.615296358750807,1.4503362363979007,0.9870841943630261,278.4266299396091,145.5095190603466,130.5981944590752,1.8278883476252248,2.012398677057855,1.4779200014878286,1.6651737672323565,0.8090198363658919,1.7774183433271853,0.5265755004296403,2.226136915806258,1.5913797402991499,1.9626514993442312,0.962748050252453,1.9899877133802644,2.3179471886272562,1.3597592752525909,1.8201973065843797,2.506635382771492,2.4268080294132233,0.5795073807239532,519.9902672211903,194.2013420152097,259.47291356835524,-6,18,-5,13,-7,-14
1083,1113,s,bd,01,8.36907410621643,7.917343854904175,4.9868693351745605,1076.5609751651232,791.6132420870883,778.1644356867932,-6.682424068450928,-5.408974647521973,-1.6032319068908691,-629.5363501395409,-178.78872560116793,-483.30691774577025,1.686650037765503,2.508369207382202,3.3836374282836914,447.0246250255824,612.8245164859204,294.85751794102293,-0.7692739978432656,-0.511101433634758,0.00427362322807312,-72.1962051639067,74.43534674830131,-38.626332378314714,1.2101948673526446,1.7120333482821783,0.8451108038425446,232.31362090965428,165.33126832517254,193.42165735187592,1.9711181108066818,-0.4869676376895322,1.5383935219961726,-0.5095855862953571,0.13409347255930726,-1.0993820917500337,4.971118110806682,2.513032362310468,4.538393521996173,2.490414413704643,3.1340934725593073,1.9006179082499663,-3.3374991372592278,-1.7391148131202971,3.0954369697023987,0.15689212445473283,2.414245990581199,-0.5719195899772352,0.0008453598431599712,0.08201456955839138,0.0019652313679414,0.8753298667664067,0.01576781292434432,0.5673764516465014,1.9267019655054867,2.145406433116347,1.1308086850344121,277.27021961347805,222.77505314472555,232.65856867493284,1.3893649679592337,2.3468732187188657,1.426763563696292,2.101884849751827,0.7174096703322538,1.415697999473985,0.5320935382163784,2.5825730296049727,1.2010430670698704,1.5162285700084956,1.3191435797988158,2.1222172810922837,2.4899729857892505,1.345203483951231,2.1032121655108558,1.2444855086505413,3.0174745321273804,0.9711186289787292,353.2158785210206,210.13092349469864,417.86530094927446,-6,4,-3,16,-11,-11
1165,1195,s,bd,01,6.776234269142151,3.997245669364929,7.1255784034729,1110.6063262906187,652.3532254393721,737.2729947108973,-5.579428195953369,-2.808319330215454,-3.2374813556671143,-853.3397379940013,-190.89012692351636,-447.8597112742648,1.1968060731887815,1.188926339149475,3.888097047805786,257.2665882966173,461.46309851585573,289.41328343663247,-0.7861378749211629,-0.11587115327517192,-0.040428856511910756,-110.9327389590233,44.59495452105206,18.78869156016938,0.9762135704358419,0.782554429769516,0.7589718903104464,233.93355813406998,159.45756608972712,153.897586614471,4.339857704118616,0.1364476860867172,3.521267259625323,-0.3839653268287999,-0.9335940685659829,-0.377860339342337,7.339857704118616,3.136447686086717,6.521267259625323,2.6160346731712,2.066405931434017,2.622139660657663,-3.7209626763605455,-2.318109732394845,1.1368002021895611,-2.1448158160114588,0.8078715256509011,-1.0770373238013533,0.00019846477217295617,0.020443358115614638,0.2556218188191265,0.03196757614484356,0.4191645446130884,0.281463591614865,1.2940524870278909,1.0310165930020352,1.189991522796347,304.6076556768338,176.60713749294808,204.07384910020266,1.714840975068411,1.7853604069737075,1.0739804734057217,1.8631378858068803,1.2378137936660503,1.789765368620935,0.9959197778434811,1.6403751256691557,0.9596751883211607,2.110095128643361,1.0546499498933,1.8984437883599374,2.183765447487609,1.04916088076147,1.5895927838088637,0.956178739666939,1.1539210230112076,0.7575987279415131,437.9036860305957,309.03433029928766,277.90893200152334,-5,8,-2,5,-5,-10
1230,1260,s,bd,01,4.465227842330933,3.716753125190735,7.935078382492065,1155.548151406602,785.5294559895747,706.6240507728392,-4.178877830505371,-1.5595005750656128,-4.164192199707031,-781.7208332253488,-180.5023381016541,-439.45330568910987,0.2863500118255615,2.157252550125122,3.770886182785034,373.8273181812533,605.0271178879206,267.1707450837293,-1.4459154645601908,-0.030411628137032198,0.16742679824431736,-38.878869786318695,157.72441326468444,-111.4877595617961,1.4650054653485616,0.7818765001992385,1.390698721508185,247.1608096186031,239.49182904995615,201.55855697702148,-0.01629734915060732,-0.34876918791808986,0.1068483631541235,-0.3975619776402821,-1.264969433963234,-0.5812974761544729,2.9837026508493927,2.65123081208191,3.1068483631541235,2.602438022359718,1.735030566036766,2.418702523845527,-2.427541795051035,1.3181757626585522,-0.831419798193751,-1.7126994610905089,0.777449577896786,1.667737110773025,0.015201535197885661,0.18744481712081518,0.4057365184962569,0.08676784434162577,0.4368935718329442,0.09536792501600644,1.1773155916032534,0.9823055792871499,1.864818905170178,303.16408395376044,253.94022827436302,190.84441573061827,1.5629531414070024,1.448277073524897,1.4567251662441776,2.490279163582854,0.8775749004051665,1.1911291796025663,1.9755451272374067,1.2623275602240471,1.60609733881379,2.381453078948984,1.3417380375206012,1.2605550424793224,2.2450791135990813,2.011483014292422,1.7884987424679197,1.2373629659414291,1.2568777352571487,1.4461692124605179,434.46364759474045,435.24474290558123,239.01210241776636,6,-8,6,-10,6,8
1879,1909,s,bd,01,4.017742455005646,15.05235481262207,7.582209587097168,1807.26668834754,556.0633905206885,1010.9566530173141,-3.7511146068573,-4.4174394607543945,-0.6498198509216309,-1597.162365024564,-173.94389483795948,-834.80216745448,0.2666278481483459,10.634915351867676,6.932389736175537,210.10432332297603,382.11949568272894,176.15448556283408,-1.1836732576290767,-0.517906126131614,0.8514344021677971,-135.09493713940324,-25.11030604520216,-85.63287380578255,1.201448447505633,1.5645701202253501,1.0384499157468479,243.45757489457546,124.14399344327175,189.67971267302283,0.8799785275078418,10.29603041232001,3.886613844717454,4.904749861958564,0.6817278756879346,0.9722378252957147,3.879978527507842,13.29603041232001,6.886613844717454,7.904749861958564,3.6817278756879346,3.9722378252957147,-2.8261993517310806,4.62513508011125,4.202256738311841,-4.225291652437809,2.822168786827364,-3.1870969592196583,0.004710393891855194,3.7435435009863848e-06,2.6426716918465207e-05,2.3863151773788902e-05,0.004770006515664291,0.0014370859070861328,0.9782354782519568,2.5167720960234607,1.8290884026772676,393.7589789918716,150.53982730936514,283.29071289682577,1.5300086001463364,2.367010417272631,0.9369526812288062,1.8671782346747148,0.9648972083334977,1.2647663045920756,1.6020680425797142,1.3330481266368581,1.2702620892002354,2.115405467916843,1.2289278779906136,1.8639745898719875,2.288297525875966,0.6037064869939817,2.28052322184808,0.6836780309677124,1.6325484812259674,0.8708017766475677,331.19349253299254,178.36392113196533,150.6483940320396,3,5,-10,5,-8,-12
2434,2464,s,bd,01,4.582395136356354,13.120367527008057,7.6975297927856445,1854.7088271526115,628.9148302458264,1033.7351016728746,-4.4709649085998535,-5.9039692878723145,-0.9549717903137208,-1456.9189104193924,-140.59357010202626,-840.6009980598207,0.1114302277565002,7.216398239135742,6.742558002471924,397.7899167332191,488.3212601438001,193.134103613054,-1.0183102498451868,-0.3505482812722524,0.7768020768960316,-135.78119847526958,8.077766707453296,-63.43169068816586,1.0356494615475336,1.2906671345233918,1.17760082979997,282.61194743315826,103.63416441557592,180.10602170914837,1.1881723534025497,4.006724895345595,3.0654030393061804,1.7614087295142706,2.5737014946184846,1.2581111855933118,4.18817235340255,7.006724895345595,6.06540303930618,4.761408729514271,5.573701494618485,4.258111185593312,-3.146884392396791,1.2193882801821085,3.951205528121321,-3.281598306760621,3.6103511424508947,-3.3334751943233263,0.0016502019432745162,0.22269685604629275,7.775850859914777e-05,0.0010322053635546235,0.0003057827541166661,0.0008576831913871714,1.2081873446680211,2.1983858183108467,1.9550935429656788,419.923673221955,151.9438202011005,285.71980801681246,1.5426447250802588,2.313437902776957,0.5799892579234414,2.2820112607122662,0.8101110943349304,1.099454421383613,1.6708827003764906,1.7181851575547689,1.1427614374043729,2.429808496165526,1.2025253833726341,1.9691010570021248,2.5096350424941765,0.6558685351432666,2.703809994356228,1.2874388769268987,0.739677757024765,1.3284158110618591,339.95179970947027,135.29186414325423,114.65311952115397,-12,5,-3,5,11,-11
2842,2872,s,bd,01,7.641972243785858,8.977880477905273,9.13588833808899,1788.8136755499434,628.8836504322653,886.5795366087852,-6.673802375793457,-5.084531307220459,-1.831926107406616,-1448.701701074247,-88.09544523555513,-709.7370324304774,0.9681698679924012,3.8933491706848153,7.303962230682373,340.11197447569634,540.7882051967101,176.84250417830782,-1.1326126337051392,-0.7283436929186186,0.2814328591028849,-81.16699071736544,52.77769332085526,-58.6226896123552,1.2120050936937332,1.2466983909408251,1.1932764808336893,285.1707090288834,126.32639884825562,167.5180337707409,4.630521066317329,1.2698162072387689,5.022515253161934,2.6988106369831417,0.7210921557238956,1.1735642479178452,7.630521066317329,4.269816207238769,8.022515253161934,5.698810636983142,3.7210921557238956,4.173564247917845,-4.033333237389728,-0.934096616684478,4.365047037546088,-3.8239150575708556,3.1805136273703862,-3.2829469653160457,5.49912099321979e-05,0.3502540570265057,1.2709540682349724e-05,0.00013134918275855518,0.0014701422454840424,0.001027279900585087,1.4873677017805307,1.721320276283832,2.012890423590673,442.5451012737083,187.8222353252385,257.77759280697376,1.2958050391908988,2.338634673243883,0.7456540977577388,2.495955413080714,1.0042593232439827,1.541837491125254,1.2194498089727874,2.005213497234405,0.9840603673476536,2.5025035687238812,0.8312990456456565,1.912438278315165,2.7017046863030134,0.8768107041742909,2.578888760940764,0.9650499746203423,1.2442769408226013,1.3060833811759949,259.8417899940345,121.49533238542689,189.3885525231714,1,5,-3,4,7,-8
2930,2960,s,bd,01,7.472347617149353,12.276991844177246,10.357293128967285,1483.1199532076685,854.5509217791413,958.3326409342503,-5.843316555023193,-6.0826735496521,-1.4252471923828125,-1199.9242456140119,-130.50901435855587,-720.3677027792255,1.6290310621261597,6.1943182945251465,8.932045936584473,283.19570759365655,724.0419074205854,237.9649381550248,-1.4557828942934672,-0.43432199681798617,0.34541672269503276,-61.78245484992742,58.02662761948726,-68.54359918864263,1.7400685489177703,1.471059906234344,1.3733370045820872,264.23906476427516,175.3106293583722,203.63698876370515,-0.31122543381305245,1.899329849152454,5.275814657233067,2.2466093603237285,0.8377386224474077,0.027420138341884837,2.6887745661869475,4.899329849152454,8.275814657233067,5.2466093603237285,3.8377386224474077,3.027420138341885,-1.872511824669792,-0.5235581674483074,4.444656543042245,-3.604919032897216,3.231105734305453,-2.637511404575886,0.061135827530209456,0.6005858837721587,8.803238902101676e-06,0.0003122502616120384,0.0012331231481911746,0.008351681721660923,1.9043191235892987,2.28939667187168,2.312788373091871,387.5338994433356,252.24097620461876,288.67316841548535,0.9660947204362341,2.1964180689556523,0.662023051289468,2.5105865757784294,0.7605688092249034,1.5248741682832225,1.2524736311803721,2.221036019114012,0.9269244864388222,2.54139036482063,0.9797080280521328,2.1183558723710565,2.5987223988213066,0.6937165848004343,2.835028768386633,2.115398943424225,1.5769281089305878,1.0586866587400436,209.90990028070428,203.2292051686029,189.34480686908472,2,6,6,6,-7,-12
3000,3030,s,bd,01,4.328181684017181,6.568350791931152,5.765491008758545,1143.8142689031138,702.5677926700653,786.3149277441262,-4.296927452087402,-4.873491287231445,-2.213653564453125,-881.1619944836714,-204.32232230375007,-381.54248130164626,0.031254231929779,1.694859504699707,3.55183744430542,262.6522744194424,498.24547036631526,404.77244644247986,-1.04732956190904,-0.23729514280954997,-0.21839940150578815,-65.072675725922,15.0194406156652,11.754321161560734,1.0494131773710251,1.0718079566955567,0.9719498674074809,162.92859329306063,147.58748084166447,175.06258329066728,3.250293388780526,1.5087855490408755,1.9374371862178918,2.632657717402287,0.3265220619256115,-0.6954962208318003,6.250293388780526,4.5087855490408755,4.937437186217892,5.632657717402287,3.3265220619256115,2.3045037791681997,-3.818002257715473,-2.871028685419644,3.2690274402130655,-3.284856134810516,2.7975461871528475,0.8962701200589893,0.00013453669475316235,0.004091383956798005,0.0010791783520995156,0.001020344567758953,0.005149240450788826,0.3701085134842377,0.9449688881078002,1.472849628307624,1.2728875825861612,236.5062460203353,193.77241627402023,227.46261264921864,1.4336094022351955,1.984174961139028,0.7724709808018991,2.1077548628389033,1.3061919010326937,1.2515519215607296,1.33003980967512,1.8679647938064576,1.0589760812847566,2.155688655432509,1.1759517957347563,1.723090296055114,2.5004037499729996,1.2236973528341863,2.2211196543821075,0.644864961504936,1.581120401620865,0.8374608904123306,172.4276730969394,170.61244274952907,231.00945940997192,4,6,-2,16,-10,-11
3057,3087,s,bd,01,8.005576968193054,6.152079343795776,8.121984481811523,603.555703895403,624.9401519224992,736.6783311209992,-6.843232154846191,-3.706733226776123,-3.314747810363769,-331.08978635572964,-174.36131501889565,-416.2112101323103,1.1623448133468628,2.4453461170196533,4.807236671447754,272.4659175396734,450.5788369036036,320.467120988689,-0.46630996763706206,0.05241071979204814,-0.4219022884964943,-44.87193309932635,1.8428307434186342,47.8939722751551,1.0713030268748602,1.1887689809004465,1.0196800276637077,130.9390968564396,120.90611496070008,145.02440812302754,5.486857365310023,-0.1564587109724318,5.726448074883226,-0.1142777416605596,1.2297116968793347,0.11163866273473255,8.486857365310023,2.843541289027568,8.726448074883226,2.8857222583394404,4.229711696879335,3.1116386627347326,-4.306736836537517,-1.2564019007206944,3.7202794482549195,1.0660507334235187,3.2649000991304433,-1.376235753060506,1.6568052397636175e-05,0.20897029286819335,0.0001990024622941611,0.28640070863995215,0.001095026902677502,0.16874865633874891,1.7210428100938666,1.4795350931700526,1.3602758318026613,147.6587691705363,169.64346201264496,175.9870728335138,1.0782334476267446,2.1392361653642276,1.379579946562927,2.232335513633691,0.8789906669888174,1.6642367663718098,1.3231912095761669,2.0540572890399176,0.7961655130229076,1.8083410108830618,1.4984819760034434,1.8509801619253266,1.771606271200648,1.5745391673624292,2.363282890756662,1.4423448294401169,1.739589974284172,0.671041801571846,170.56454007155884,87.91807760252777,215.0655028902402,-12,-16,3,12,-8,-7
